date,strategy,period,ls_ret,ls_ret_gross,ls_ret_pre_capeff,long_ret,short_pnl,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,tc_cost_monthly,borrow_cost_monthly,rebate_monthly,net_financing_monthly,rf_rate,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
1981-10-01,A_Value,in_sample,-0.028068,-0.052008,-0.042102,-0.020585,-0.021517,0.095723,0.05141,0.073566,491,1206,0.025996,0.000736,0.00125,0.011892,0.010642,0.0121,3.262729,0.402156,1.534458,-0.028068,-0.017639,0.024186,0.116041,0.040486,0.116295,0.086045,0.071589,-0.044637,-0.044637,-0.123672,-0.31993,-1.063411,-0.490903,-1.523469,2.599639,0.302026,0.333333,0.5,0.666667
1981-11-01,A_Value,in_sample,-0.010139,-0.023818,-0.015208,-0.043562,0.028353,0.057026,0.069411,0.063219,491,1239,-0.020774,0.000632,0.00125,0.010492,0.009242,0.0107,3.260692,0.400323,1.5189,-0.010139,-0.008127,-0.032141,0.088683,0.017456,0.106922,0.087959,0.071954,-0.052402,-0.052402,-0.123672,-0.609406,-1.11321,-0.96215,-1.596844,1.692373,0.278485,0.333333,0.333333,0.583333
1981-12-01,A_Value,in_sample,-0.000309,-0.007233,-0.000463,-0.027001,0.026538,0.050916,0.043443,0.04718,491,1243,-0.019197,0.000472,0.00125,0.008492,0.007242,0.0087,3.248473,0.393403,1.518431,-0.000309,-0.038219,-0.052694,0.056817,-0.016164,0.069338,0.084675,0.069447,-0.038219,-0.052694,-0.123672,-0.933841,-1.339357,-1.464673,-1.85977,1.078244,0.182727,0.0,0.166667,0.5
1982-01-01,A_Value,in_sample,0.040268,0.063728,0.060401,-0.035383,0.095784,1.0,0.973631,0.986815,493,493,-0.045039,0.009868,0.00125,0.007792,0.006542,0.008,5.042596,2.860041,1.579575,0.040268,0.029402,0.011245,0.064272,0.027015,0.126517,0.087577,0.072276,-0.038219,-0.052694,-0.123672,-0.782457,-1.028238,-1.286097,-1.492334,1.219721,0.327553,0.333333,0.333333,0.5
1982-02-01,A_Value,in_sample,0.023154,0.027714,0.034731,-0.004682,0.039413,0.073469,0.071429,0.072449,490,490,-0.011663,0.000724,0.00125,0.008992,0.007742,0.0092,5.059184,2.922449,1.616148,0.023154,0.064025,0.055378,0.078359,0.039311,0.128355,0.089295,0.072424,-0.038219,-0.052694,-0.123672,-0.601523,-1.029672,-1.007566,-1.493932,1.48705,0.332126,0.666667,0.5,0.5
1982-03-01,A_Value,in_sample,0.003652,-0.002215,0.005479,0.048214,-0.042735,0.069959,0.059671,0.064815,486,486,0.050099,0.000648,0.00125,0.009592,0.008342,0.0098,5.006173,2.934156,1.622051,0.003652,0.068241,0.027414,0.075676,0.039852,0.123482,0.089344,0.072377,-0.010445,-0.052694,-0.123672,-0.603727,-1.059585,-1.011873,-1.546598,1.436134,0.319989,1.0,0.5,0.5
1982-04-01,A_Value,in_sample,0.015939,0.015109,0.023909,-0.017783,0.041692,0.117526,0.090722,0.104124,485,485,-0.021622,0.001041,0.00125,0.011092,0.009842,0.0113,4.956701,2.859794,1.647906,0.015939,0.043259,0.073933,0.099907,0.050326,0.132778,0.088635,0.0727,-0.000309,-0.052694,-0.123672,-0.366757,-1.03281,-0.594057,-1.510853,1.895967,0.34311,1.0,0.666667,0.583333
1982-05-01,A_Value,in_sample,0.046555,0.061353,0.069832,-0.007972,0.077804,0.076605,0.055901,0.066253,483,483,-0.0343,0.000663,0.00125,0.010392,0.009142,0.0106,4.89234,2.884058,1.724624,0.046555,0.06712,0.135442,0.098948,0.105354,0.191487,0.088198,0.076578,0.0,-0.052694,-0.123672,-0.366922,-0.759287,-0.594285,-1.161451,1.877779,0.486284,1.0,0.833333,0.583333
1982-06-01,A_Value,in_sample,0.031328,0.039404,0.046992,-0.005736,0.052728,0.056367,0.05428,0.055324,479,479,-0.014681,0.000553,0.00125,0.009392,0.008142,0.0096,4.929019,2.891441,1.778653,0.031328,0.096545,0.171375,0.10965,0.156619,0.212903,0.090356,0.07794,0.0,-0.038219,-0.123672,-0.207651,-0.672389,-0.346687,-1.047262,2.868964,0.537337,1.0,1.0,0.583333
1982-07-01,A_Value,in_sample,0.024988,0.032739,0.037483,0.0773,-0.039818,0.51153,0.348008,0.429769,477,477,0.065681,0.004298,0.00125,0.010292,0.009042,0.0105,4.798742,2.620545,1.823098,0.024988,0.106312,0.15417,0.167149,0.240088,0.254391,0.083128,0.07823,0.0,-0.038219,-0.123672,0.385944,-0.533218,0.66835,-0.829729,4.373397,0.634559,1.0,1.0,0.666667
1982-08-01,A_Value,in_sample,0.021656,0.027432,0.032484,0.04768,-0.015196,0.125786,0.09205,0.108918,477,478,0.03367,0.001089,0.00125,0.007392,0.006142,0.0076,4.708595,2.564854,1.86258,0.021656,0.079992,0.152481,0.216303,0.295243,0.278593,0.075201,0.078666,0.0,-0.038219,-0.123672,1.034327,-0.444589,1.855098,-0.69354,5.659488,0.690284,1.0,1.0,0.75
1982-09-01,A_Value,in_sample,-0.004417,-0.009552,-0.006625,0.119171,-0.125796,0.077731,0.065126,0.071429,476,476,0.127889,0.000714,0.00125,0.004892,0.003642,0.0051,4.813025,2.594538,1.854354,-0.004417,0.042561,0.143215,0.174555,0.313629,0.261638,0.076177,0.078936,-0.004417,-0.010445,-0.123672,0.665694,-0.488239,1.21337,-0.768288,16.712306,0.651319,0.666667,0.833333,0.666667
1982-10-01,A_Value,in_sample,-0.00311,-0.007818,-0.004665,0.093232,-0.097897,0.134172,0.12369,0.128931,477,477,0.092802,0.001289,0.00125,0.005692,0.004442,0.0059,4.748428,2.555556,1.848586,-0.00311,0.01398,0.121779,0.204716,0.344512,0.25349,0.064425,0.079119,-0.007513,-0.007513,-0.123672,1.319968,-0.503729,3.618582,-0.794838,27.248061,0.63247,0.333333,0.666667,0.666667
1982-11-01,A_Value,in_sample,-0.003141,-0.008668,-0.004712,0.017783,-0.022495,0.1,0.077083,0.088542,480,480,0.02256,0.000885,0.00125,0.006092,0.004842,0.0063,4.695833,2.635417,1.842779,-0.003141,-0.010631,0.068511,0.213232,0.320825,0.23441,0.061673,0.079237,-0.010631,-0.010631,-0.123672,1.622648,-0.554704,5.999391,-0.882829,20.057919,0.588008,0.0,0.5,0.666667
1982-12-01,A_Value,in_sample,-0.056259,-0.08816,-0.084389,0.065089,-0.149478,0.186613,0.107505,0.147059,493,493,0.090937,0.001471,0.00125,0.006492,0.005242,0.0067,4.766734,2.68357,1.739106,-0.056259,-0.06215,-0.022234,0.145331,0.210405,0.126817,0.094717,0.085274,-0.066292,-0.066292,-0.123672,0.440639,-0.870537,0.649674,-1.272452,2.192285,0.328299,0.0,0.333333,0.666667
1983-01-01,A_Value,in_sample,0.028464,0.043527,0.042695,0.060439,-0.017743,0.448,0.80674,0.62737,500,1454,0.0484,0.006274,0.00125,0.006692,0.005442,0.0069,4.842,0.870014,1.788607,0.028464,-0.032446,-0.018919,0.132334,0.205112,0.162924,0.091517,0.08635,-0.066292,-0.066292,-0.123672,0.334341,-0.724597,0.475881,-1.068491,1.996241,0.41723,0.333333,0.333333,0.666667
1983-02-01,A_Value,in_sample,0.010581,0.012048,0.015871,0.053294,-0.037423,0.12749,0.056348,0.091919,502,1473,0.047953,0.000919,0.00125,0.005992,0.004742,0.0062,4.940239,0.847251,1.807532,0.010581,-0.019127,-0.029555,0.118419,0.206058,0.162386,0.090513,0.086338,-0.06215,-0.066292,-0.123672,0.227348,-0.715099,0.320445,-1.055434,1.786336,0.415918,0.666667,0.333333,0.666667
1983-03-01,A_Value,in_sample,0.006052,0.005055,0.009078,0.07882,-0.069743,0.099206,0.064601,0.081904,504,1517,0.074629,0.000819,0.00125,0.006092,0.004842,0.0063,4.950397,0.897165,1.81847,0.006052,0.045635,-0.019351,0.121093,0.205933,0.165771,0.090371,0.086339,-0.059224,-0.066292,-0.123672,0.296595,-0.680454,0.412986,-0.997302,1.826668,0.424162,1.0,0.5,0.666667
1983-04-01,A_Value,in_sample,-0.006041,-0.013385,-0.009061,0.071353,-0.080415,0.184676,0.079033,0.131855,509,1531,0.081871,0.001319,0.00125,0.006892,0.005642,0.0071,4.923379,0.860875,1.807485,-0.006041,0.010555,-0.022234,0.096838,0.206419,0.152037,0.091431,0.086552,-0.056259,-0.066292,-0.118784,0.08958,-0.704508,0.127296,-1.035816,1.460781,0.406684,0.666667,0.5,0.583333
1983-05-01,A_Value,in_sample,0.013144,0.015512,0.019717,0.045905,-0.026188,0.162791,0.084672,0.123732,516,1618,0.040455,0.001237,0.00125,0.006692,0.005442,0.0069,4.934109,0.886897,1.831243,0.013144,0.013118,-0.00626,0.061822,0.166888,0.17369,0.081667,0.086499,-0.006041,-0.066292,-0.105925,-0.275697,-0.625224,-0.354166,-0.913062,0.932575,0.517676,0.666667,0.666667,0.583333
1983-06-01,A_Value,in_sample,0.012445,0.014425,0.018668,-0.009696,0.028363,0.126437,0.073286,0.099861,522,1692,-0.020512,0.000999,0.00125,0.006492,0.005242,0.0067,4.965517,0.894799,1.854034,0.012445,0.019557,0.066084,0.042381,0.156678,0.205637,0.077152,0.085848,-0.006041,-0.066292,-0.066292,-0.500371,-0.523759,-0.613169,-0.759192,0.639309,0.970256,0.666667,0.833333,0.583333
1983-07-01,A_Value,in_sample,0.009953,0.012493,0.01493,-0.028597,0.043527,0.555766,0.145119,0.350442,529,1516,-0.031029,0.003504,0.00125,0.007192,0.005942,0.0074,5.10775,0.730871,1.872488,0.009953,0.035963,0.046897,0.027091,0.198768,0.273683,0.074028,0.080675,-0.006041,-0.066292,-0.066292,-0.677235,-0.335662,-0.806577,-0.49673,0.408661,1.266792,1.0,0.833333,0.583333
1983-08-01,A_Value,in_sample,0.032739,0.044443,0.049109,0.026963,0.022146,0.187266,0.107874,0.14757,534,1613,0.002378,0.001476,0.00125,0.007392,0.006142,0.0076,5.016854,0.741476,1.933792,0.032739,0.055999,0.069852,0.038233,0.262805,0.344764,0.077894,0.080135,-0.006041,-0.06215,-0.066292,-0.500968,-0.1119,-0.626972,-0.168055,0.615176,1.565484,1.0,0.833333,0.583333
1983-09-01,A_Value,in_sample,0.035152,0.0477,0.052728,-0.029946,0.082674,0.121996,0.100811,0.111404,541,1726,-0.058958,0.001114,0.00125,0.007392,0.006142,0.0076,5.081331,0.767092,2.001768,0.035152,0.079683,0.100798,0.079496,0.267928,0.418058,0.083434,0.079937,0.0,-0.059224,-0.066292,-0.019619,0.111719,-0.026025,0.170332,1.342308,1.862646,1.0,0.833333,0.666667
1983-10-01,A_Value,in_sample,0.015917,0.018739,0.023875,0.042286,-0.018411,0.12523,0.075964,0.100597,543,1764,0.033989,0.001006,0.00125,0.007392,0.006142,0.0076,5.145488,0.800454,2.03363,0.015917,0.086058,0.125116,0.1001,0.325308,0.479098,0.083171,0.077074,0.0,-0.056259,-0.066292,0.190538,0.306025,0.250185,0.470406,1.77927,2.102405,1.0,1.0,0.75
1983-11-01,A_Value,in_sample,0.019467,0.024597,0.029201,-0.003009,0.03221,0.103825,0.083691,0.093758,549,1864,-0.018441,0.000938,0.00125,0.006792,0.005542,0.007,5.096539,0.806867,2.073219,0.019467,0.072101,0.132137,0.12505,0.364947,0.485995,0.082865,0.077197,0.0,-0.006041,-0.066292,0.457473,0.336868,0.596024,0.519301,20.700475,2.129079,1.0,1.0,0.833333
1983-12-01,A_Value,in_sample,-0.002002,-0.007999,-0.003003,-0.002463,-0.00054,0.088448,0.080678,0.084563,554,1946,0.002966,0.000846,0.00125,0.007092,0.005842,0.0073,5.111913,0.806269,2.069069,-0.002002,0.033621,0.115983,0.189732,0.362636,0.440057,0.044168,0.076764,-0.002002,-0.006041,-0.066292,2.092841,0.224882,5.940883,0.347052,31.407595,1.949836,0.666667,0.833333,0.833333
1984-01-01,A_Value,in_sample,0.017026,0.022678,0.025539,-0.051797,0.077336,0.260638,0.39539,0.328014,564,564,-0.053893,0.00328,0.00125,0.007392,0.006142,0.0076,5.25,3.01773,2.104297,0.017026,0.03475,0.123798,0.176501,0.332192,0.417815,0.041678,0.075702,-0.002002,-0.006041,-0.066292,1.930878,0.169734,5.150852,0.258975,29.217381,1.86168,0.666667,0.833333,0.833333
1984-02-01,A_Value,in_sample,0.009978,0.018865,0.014968,0.012604,0.002364,0.923623,0.984175,0.953899,563,1643,0.005832,0.009539,0.00125,0.006892,0.005642,0.0071,4.129663,0.310408,2.125295,0.009978,0.025118,0.09903,0.175799,0.315037,0.418082,0.041732,0.075702,-0.002002,-0.006041,-0.066292,1.888881,0.186371,5.053069,0.284085,29.101315,1.862742,0.666667,0.833333,0.833333
1984-03-01,A_Value,in_sample,-0.004388,-0.011628,-0.006583,-0.031148,0.024566,0.098765,0.060588,0.079677,567,1700,-0.018259,0.000797,0.00125,0.007092,0.005842,0.0073,4.199295,0.334118,2.115968,-0.004388,0.022667,0.057049,0.163598,0.304501,0.403221,0.044985,0.076128,-0.004388,-0.004388,-0.066292,1.484657,0.16062,3.66653,0.245491,37.278815,1.803332,0.666667,0.666667,0.75
1984-04-01,A_Value,in_sample,0.025782,0.041309,0.038674,-0.034834,0.073508,0.906526,0.948854,0.92769,567,567,-0.051066,0.009277,0.00125,0.007892,0.006642,0.0081,5.359788,2.977072,2.170523,0.025782,0.031471,0.067315,0.200852,0.31714,0.448731,0.041586,0.07606,-0.004388,-0.004388,-0.066292,2.364744,0.314198,6.802824,0.479895,45.767976,1.98397,0.666667,0.666667,0.833333
1984-05-01,A_Value,in_sample,0.01946,0.023537,0.02919,0.021528,0.007662,0.081272,0.056537,0.068905,566,566,0.014811,0.000689,0.00125,0.007592,0.006342,0.0078,5.325088,2.959364,2.212761,0.01946,0.041155,0.067307,0.208338,0.28304,0.409994,0.041686,0.073064,-0.004388,-0.004388,-0.066292,2.491139,0.214574,7.182562,0.317083,47.473691,1.830462,0.666667,0.666667,0.833333
1984-06-01,A_Value,in_sample,0.051472,0.071715,0.077208,-0.022457,0.099665,0.070796,0.038938,0.054867,565,565,-0.048764,0.000549,0.00125,0.007292,0.006042,0.0075,5.362832,3.015929,2.326656,0.051472,0.09957,0.124494,0.254916,0.3081,0.451534,0.05442,0.076674,-0.004388,-0.004388,-0.066292,2.603327,0.358877,9.863078,0.558815,58.087346,1.994968,1.0,0.833333,0.833333
1984-07-01,A_Value,in_sample,0.006699,0.007751,0.010049,0.102492,-0.092443,0.529412,0.359431,0.444421,561,562,0.093433,0.004444,0.00125,0.007992,0.006742,0.0082,5.254902,2.725979,2.342242,0.006699,0.079114,0.113076,0.250872,0.284759,0.499505,0.055117,0.073664,-0.004388,-0.004388,-0.066292,2.487081,0.541452,9.66169,0.859354,57.165922,2.181088,1.0,0.833333,0.833333
1984-08-01,A_Value,in_sample,0.032491,0.042624,0.048736,0.010001,0.038736,0.076512,0.069395,0.072954,562,562,-2.2e-05,0.00073,0.00125,0.008092,0.006842,0.0083,5.153025,2.58363,2.418344,0.032491,0.092908,0.137886,0.250571,0.298384,0.579228,0.055049,0.072235,0.0,-0.004388,-0.066292,2.481175,0.82179,9.594605,1.336989,57.097338,2.481807,1.0,0.833333,0.833333
1984-09-01,A_Value,in_sample,0.039322,0.052569,0.058983,-0.007093,0.066077,0.079787,0.065603,0.072695,564,564,-0.019655,0.000727,0.00125,0.008392,0.007142,0.0086,5.234043,2.675532,2.513439,0.039322,0.08028,0.187844,0.255609,0.355426,0.592022,0.056529,0.073104,0.0,-0.004388,-0.066292,2.488705,0.864726,9.818845,1.429066,58.245416,2.529119,1.0,1.0,0.833333
1984-10-01,A_Value,in_sample,0.045713,0.06105,0.06857,-0.013664,0.082234,0.078853,0.125448,0.102151,558,558,-0.028528,0.001022,0.00125,0.009792,0.008542,0.01,5.163082,2.679211,2.628336,0.045713,0.122145,0.210923,0.292436,0.421809,0.712875,0.062172,0.071204,0.0,-0.004388,-0.066292,2.744628,1.266908,11.756547,2.259708,66.637033,2.963995,1.0,1.0,0.833333
1984-11-01,A_Value,in_sample,0.033104,0.044484,0.049657,0.016034,0.033622,0.068716,0.065099,0.066908,553,553,0.004043,0.000669,0.00125,0.007092,0.005842,0.0073,5.112116,2.699819,2.715345,0.033104,0.122812,0.22713,0.309724,0.473506,0.787705,0.063114,0.070285,0.0,-0.004388,-0.066292,2.910753,1.518218,12.699849,2.738929,70.576513,3.223087,1.0,1.0,0.833333
1984-12-01,A_Value,in_sample,-0.030338,-0.049804,-0.045507,0.112454,-0.157961,0.056261,0.072595,0.064428,551,551,0.119874,0.000644,0.00125,0.006192,0.004942,0.0064,5.137931,2.700544,2.632967,-0.030338,0.047556,0.131653,0.272537,0.513978,0.734005,0.079531,0.07474,-0.030338,-0.030338,-0.066292,1.962145,1.302752,4.069614,2.235089,8.983367,3.037907,0.666667,0.833333,0.833333
1985-01-01,A_Value,in_sample,-0.008114,-0.010955,-0.012171,0.026152,-0.038323,0.425225,0.826141,0.625683,555,1599,0.035733,0.006257,0.00125,0.006292,0.005042,0.0065,4.854054,0.662914,2.611604,-0.008114,-0.006366,0.115002,0.241081,0.460133,0.653359,0.084553,0.074492,-0.038206,-0.038206,-0.066292,1.557919,1.092626,3.331405,1.852979,6.310109,2.752481,0.333333,0.666667,0.75
1985-02-01,A_Value,in_sample,0.000172,-0.003312,0.000258,-0.006377,0.006635,0.096601,0.057764,0.077183,559,1610,-0.010509,0.000772,0.00125,0.005592,0.004342,0.0058,4.876565,0.648447,2.612053,0.000172,-0.03804,0.0801,0.229031,0.445094,0.616221,0.086175,0.074736,-0.038206,-0.038206,-0.066292,1.43165,0.99942,3.146956,1.703907,5.994705,2.617916,0.333333,0.666667,0.75
1985-03-01,A_Value,in_sample,0.008692,0.008913,0.013038,0.00151,0.011528,0.079137,0.044099,0.061618,556,1610,-0.010954,0.000616,0.00125,0.005992,0.004742,0.0062,4.861511,0.665217,2.634758,0.008692,0.00068,0.048268,0.245179,0.448887,0.624337,0.083483,0.074561,-0.038206,-0.038206,-0.066292,1.658121,1.043943,3.535299,1.767392,6.417353,2.647498,0.666667,0.666667,0.833333
1985-04-01,A_Value,in_sample,0.023128,0.030101,0.034692,0.043105,-0.008413,0.165766,0.064436,0.115101,555,1614,0.024861,0.001151,0.00125,0.006992,0.005742,0.0072,4.792793,0.687113,2.695694,0.023128,0.032199,0.025628,0.241956,0.491406,0.63583,0.083279,0.074747,-0.038206,-0.038206,-0.066292,1.639136,1.093039,3.488923,1.855834,6.333009,2.689222,1.0,0.666667,0.833333
1985-05-01,A_Value,in_sample,0.016296,0.020096,0.024444,0.020837,0.003607,0.105263,0.053583,0.079423,551,1605,0.005368,0.000794,0.00125,0.006392,0.005142,0.0066,4.76588,0.685358,2.739622,0.016296,0.048839,0.008941,0.238102,0.496045,0.588533,0.083299,0.072227,-0.008114,-0.038206,-0.066292,1.614618,1.000977,3.43701,1.6501,6.232116,2.516243,1.0,0.666667,0.833333
1985-06-01,A_Value,in_sample,-0.004739,-0.010447,-0.007109,0.013845,-0.020954,0.087273,0.053383,0.070328,550,1611,0.020511,0.000703,0.00125,0.005292,0.004042,0.0055,4.750909,0.680323,2.726638,-0.004739,0.034872,0.035576,0.171913,0.470652,0.53298,0.07759,0.072116,-0.004739,-0.038206,-0.066292,1.02189,0.849687,2.006986,1.399991,4.499686,2.308624,0.666667,0.666667,0.75
1985-07-01,A_Value,in_sample,0.001455,0.001176,0.002182,-0.001749,0.003931,0.606884,0.14011,0.373497,552,1456,-0.006123,0.003735,0.00125,0.005992,0.004742,0.0062,4.820652,0.70467,2.730605,0.001455,0.012951,0.045566,0.165808,0.458277,0.497783,0.078269,0.071959,-0.004739,-0.038206,-0.066292,0.972371,0.758387,1.9343,1.252743,4.339899,2.174476,0.666667,0.833333,0.75
1985-08-01,A_Value,in_sample,0.014511,0.018601,0.021766,-0.043453,0.065219,0.112116,0.063087,0.087601,553,1490,-0.055193,0.000876,0.00125,0.005292,0.004042,0.0055,4.65642,0.654362,2.770229,0.014511,0.011172,0.060556,0.145507,0.432537,0.487308,0.075422,0.071731,-0.004739,-0.038206,-0.06215,0.795921,0.736249,1.529757,1.213094,3.808521,2.276378,0.666667,0.833333,0.75
1985-09-01,A_Value,in_sample,0.01298,0.015794,0.01947,0.029524,-0.010055,0.108893,0.064304,0.086599,551,1524,0.023312,0.000866,0.00125,0.005792,0.004542,0.006,4.731397,0.680446,2.806186,0.01298,0.029174,0.065064,0.116473,0.401854,0.513296,0.069203,0.071125,-0.004739,-0.038206,-0.059224,0.506211,0.820442,0.897026,1.341197,3.048582,2.500459,1.0,0.833333,0.75
1985-10-01,A_Value,in_sample,0.020149,0.026014,0.030223,0.067757,-0.037533,0.096364,0.070084,0.083224,550,1541,0.053801,0.000832,0.00125,0.006292,0.005042,0.0065,4.767273,0.721609,2.862728,0.020149,0.048386,0.061963,0.089179,0.407694,0.548604,0.058459,0.070723,-0.004739,-0.038206,-0.056259,0.201124,0.93338,0.309022,1.517432,2.334183,2.789718,1.0,0.833333,0.75
1985-11-01,A_Value,in_sample,0.019515,0.026052,0.029273,0.042978,-0.013705,0.196751,0.087438,0.142095,554,1624,0.030128,0.001421,0.00125,0.005892,0.004642,0.0061,4.754513,0.753079,2.918595,0.019515,0.053557,0.065327,0.074852,0.40776,0.583801,0.053257,0.070221,0.0,-0.008114,-0.038206,-0.014977,1.050025,-0.021144,1.696183,9.225341,4.335663,1.0,0.833333,0.75
1985-12-01,A_Value,in_sample,-0.019824,-0.033679,-0.029735,0.023056,-0.052791,0.146474,0.073245,0.109859,553,1652,0.035596,0.001099,0.00125,0.006292,0.005042,0.0065,4.714286,0.757869,2.860738,-0.019824,0.01944,0.049181,0.086507,0.382621,0.644947,0.045935,0.060346,-0.019824,-0.019824,-0.038206,0.210885,1.439396,0.336389,2.994678,4.363836,4.723352,0.666667,0.833333,0.75
1986-01-01,A_Value,in_sample,0.020291,0.028469,0.030436,0.082284,-0.051848,0.310036,0.124852,0.217444,558,1690,0.059971,0.002174,0.00125,0.005392,0.004142,0.0056,4.774194,0.756805,2.918785,0.020291,0.019582,0.068915,0.117621,0.387059,0.631876,0.044487,0.05986,-0.019824,-0.019824,-0.038206,0.880481,1.411183,1.441547,2.913333,5.933398,4.641292,0.666667,0.833333,0.833333
1986-02-01,A_Value,in_sample,0.018448,0.024701,0.027672,0.059564,-0.031891,0.114695,0.059406,0.087051,558,1717,0.044418,0.000871,0.00125,0.005092,0.003842,0.0053,4.727599,0.766453,2.972631,0.018448,0.018515,0.073063,0.138044,0.398691,0.644581,0.04411,0.059886,-0.019824,-0.019824,-0.038206,1.308845,1.459109,2.121536,3.017107,6.963603,4.721055,0.666667,0.833333,0.833333
1986-03-01,A_Value,in_sample,-0.001251,-0.005706,-0.001877,0.011904,-0.013782,0.089286,0.053295,0.07129,560,1745,0.01291,0.000713,0.00125,0.005792,0.004542,0.006,4.776786,0.746705,2.968911,-0.001251,0.037813,0.057988,0.126825,0.403098,0.632642,0.045745,0.060367,-0.019824,-0.019824,-0.038206,1.049595,1.40836,1.765532,2.934878,6.39767,4.646114,0.666667,0.666667,0.75
1986-04-01,A_Value,in_sample,0.013248,0.017166,0.019872,0.043936,-0.024064,0.126335,0.080853,0.103594,562,1781,0.034184,0.001036,0.00125,0.004992,0.003742,0.0052,4.661922,0.753509,3.008243,0.013248,0.030649,0.050831,0.115944,0.385953,0.664325,0.043692,0.059204,-0.019824,-0.019824,-0.038206,0.908824,1.561112,1.475443,3.238261,5.848769,4.844205,0.666667,0.666667,0.75
1986-05-01,A_Value,in_sample,0.013635,0.017747,0.020452,0.021802,-0.00135,0.077601,0.069805,0.073703,567,1848,0.005397,0.000737,0.00125,0.004692,0.003442,0.0049,4.604938,0.787338,3.049259,0.013635,0.025778,0.04477,0.113022,0.378034,0.665131,0.043304,0.059201,-0.001251,-0.019824,-0.038206,0.889873,1.575567,1.440062,3.268229,5.701369,4.849208,0.666667,0.666667,0.75
1986-06-01,A_Value,in_sample,0.037796,0.055878,0.056694,-0.050765,0.107459,0.263986,0.321117,0.292551,572,573,-0.076266,0.002926,0.00125,0.004992,0.003742,0.0052,4.729021,2.680628,3.16451,0.037796,0.065882,0.106187,0.16059,0.360111,0.706825,0.049053,0.060703,-0.001251,-0.019824,-0.038206,1.637225,1.679439,3.087929,3.591352,8.100956,5.106013,1.0,0.833333,0.833333
1986-07-01,A_Value,in_sample,0.027093,0.040807,0.04064,0.037584,0.003056,0.410745,0.370884,0.390815,577,577,0.022683,0.003908,0.00125,0.004992,0.003742,0.0052,4.809359,2.483536,3.250247,0.027093,0.080447,0.113562,0.190303,0.387665,0.735791,0.049409,0.06101,-0.001251,-0.019824,-0.038206,2.153599,1.776015,4.073038,3.824087,9.5998,5.281974,1.0,0.833333,0.833333
1986-08-01,A_Value,in_sample,0.010987,0.014965,0.016481,-0.05673,0.073211,0.14726,0.177778,0.162519,584,585,-0.062481,0.001625,0.00125,0.004392,0.003142,0.0046,4.686644,2.423932,3.285959,0.010987,0.077625,0.105404,0.186169,0.358764,0.699231,0.04955,0.0602,0.0,-0.019824,-0.038206,2.098641,1.693384,3.974638,3.598428,9.391261,5.059558,1.0,0.833333,0.833333
1986-09-01,A_Value,in_sample,0.01319,0.021398,0.019784,0.033646,-0.013862,0.166951,0.764097,0.465524,587,1933,0.024532,0.004655,0.00125,0.004292,0.003042,0.0045,4.669506,0.671495,3.3293,0.01319,0.052074,0.121387,0.186415,0.3246,0.66318,0.049544,0.059001,0.0,-0.019824,-0.038206,2.13417,1.617277,4.03877,3.371442,9.403656,4.837087,1.0,1.0,0.833333
1986-10-01,A_Value,in_sample,0.014031,0.018796,0.021047,0.001329,0.019718,0.106961,0.071173,0.089067,589,1953,-0.00506,0.000891,0.00125,0.004392,0.003142,0.0046,4.804754,1.442396,3.376014,0.014031,0.038694,0.122254,0.1793,0.284468,0.660093,0.049151,0.058994,0.0,-0.019824,-0.038206,2.060816,1.62351,3.88057,3.384853,9.044747,4.81789,1.0,1.0,0.833333
1986-11-01,A_Value,in_sample,0.027274,0.041985,0.040911,-0.021592,0.062503,0.290051,0.413153,0.351602,593,593,-0.033099,0.003516,0.00125,0.003692,0.002442,0.0039,4.709949,2.650927,3.46809,0.027274,0.055427,0.137355,0.188274,0.277219,0.672804,0.050701,0.059398,0.0,-0.001251,-0.038206,2.173219,1.667945,4.254089,3.516098,150.446577,4.896793,1.0,1.0,0.833333
1986-12-01,A_Value,in_sample,-0.013901,-0.023453,-0.020852,0.096992,-0.117844,0.069728,0.098472,0.0841,588,589,0.111045,0.000841,0.00125,0.004692,0.003442,0.0049,4.75,2.719864,3.419879,-0.013901,0.027207,0.080698,0.195454,0.298869,0.652859,0.046488,0.060912,-0.013901,-0.013901,-0.038206,2.582499,1.580785,6.193688,3.261338,14.060146,4.772809,0.666667,0.833333,0.833333
1987-01-01,A_Value,in_sample,-0.023086,-0.035451,-0.034628,0.054978,-0.089606,0.164452,0.219269,0.19186,602,602,0.069437,0.001919,0.00125,0.003992,0.002742,0.0042,4.9701,2.749169,3.34093,-0.023086,-0.010392,0.0279,0.14463,0.279264,0.58767,0.05957,0.064568,-0.036666,-0.036666,-0.038206,1.328544,1.302461,2.501406,2.578043,3.944551,4.360488,0.333333,0.666667,0.75
